timestamp,window_start,window_end,endpoint,latency,error_rate,request_rate,error_category,avg_latency,max_latency,latency_std,errors_per_window,endpoint_frequency,request_count_window,timeout_error_share,system_error_share,validation_error_share,database_error_share,source,window_size_seconds,is_ground_truth_anomaly,anomaly_score,is_observation_anomaly
2026-03-07T14:27:07.000Z,2026-03-07T14:26:37.000Z,2026-03-07T14:27:07.000Z,/api/slow,6010.8,0.142857,0.933333,TIMEOUT_ERROR,1122.247,7011.2,2016.388,4,0.256881,28,0.142857,0,0,0,prometheus_replay,30,false,0.591918,false
2026-03-07T14:27:07.000Z,2026-03-07T14:26:37.000Z,2026-03-07T14:27:07.000Z,/api/validate,8.11,1,0.033333,VALIDATION_ERROR,8.11,8.11,0,1,0.009174,1,0,0,1,0,prometheus_replay,30,false,0.547753,false
2026-03-07T14:27:08.000Z,2026-03-07T14:26:38.000Z,2026-03-07T14:27:08.000Z,/api/db,5.97,0,0.133333,NONE,5.023,5.97,0.916,0,0.034483,4,0,0,0,0,prometheus_replay,30,false,0.440527,false
2026-03-07T14:27:08.000Z,2026-03-07T14:26:38.000Z,2026-03-07T14:27:08.000Z,/api/error,1.82,1,0.066667,SYSTEM_ERROR,1.475,1.82,0.345,2,0.017241,2,0,1,0,0,prometheus_replay,30,false,0.502969,false
2026-03-07T14:27:08.000Z,2026-03-07T14:26:38.000Z,2026-03-07T14:27:08.000Z,/api/normal,1.64,0,2.7,NONE,2.445,34.81,3.865,0,0.698276,81,0,0,0,0,prometheus_replay,30,false,0.538213,false
2026-03-07T14:27:08.000Z,2026-03-07T14:26:38.000Z,2026-03-07T14:27:08.000Z,/api/slow,297.5,0.107143,0.933333,TIMEOUT_ERROR,918.201,7011.2,1787.453,3,0.241379,28,0.107143,0,0,0,prometheus_replay,30,false,0.535053,false
2026-03-07T14:27:08.000Z,2026-03-07T14:26:38.000Z,2026-03-07T14:27:08.000Z,/api/validate,8.11,1,0.033333,VALIDATION_ERROR,8.11,8.11,0,1,0.008621,1,0,0,1,0,prometheus_replay,30,false,0.549588,false
2026-03-07T14:27:09.000Z,2026-03-07T14:26:39.000Z,2026-03-07T14:27:09.000Z,/api/db,5.97,0,0.1,NONE,5.25,5.97,0.955,0,0.027027,3,0,0,0,0,prometheus_replay,30,false,0.446784,false
2026-03-07T14:27:09.000Z,2026-03-07T14:26:39.000Z,2026-03-07T14:27:09.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.009009,1,0,1,0,0,prometheus_replay,30,false,0.504238,false
2026-03-07T14:27:09.000Z,2026-03-07T14:26:39.000Z,2026-03-07T14:27:09.000Z,/api/normal,2.17,0,2.633333,NONE,2.454,34.81,3.91,0,0.711712,79,0,0,0,0,prometheus_replay,30,false,0.538609,false
2026-03-07T14:27:09.000Z,2026-03-07T14:26:39.000Z,2026-03-07T14:27:09.000Z,/api/slow,366.5,0.111111,0.9,TIMEOUT_ERROR,957.393,7011.2,1810.503,3,0.243243,27,0.111111,0,0,0,prometheus_replay,30,false,0.533177,false
2026-03-07T14:27:09.000Z,2026-03-07T14:26:39.000Z,2026-03-07T14:27:09.000Z,/api/validate,8.11,1,0.033333,VALIDATION_ERROR,8.11,8.11,0,1,0.009009,1,0,0,1,0,prometheus_replay,30,false,0.549588,false
2026-03-07T14:27:10.000Z,2026-03-07T14:26:40.000Z,2026-03-07T14:27:10.000Z,/api/db,3,0,0.133333,NONE,4.688,5.97,1.278,0,0.034783,4,0,0,0,0,prometheus_replay,30,false,0.439602,false
2026-03-07T14:27:10.000Z,2026-03-07T14:26:40.000Z,2026-03-07T14:27:10.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.008696,1,0,1,0,0,prometheus_replay,30,false,0.504523,false
2026-03-07T14:27:10.000Z,2026-03-07T14:26:40.000Z,2026-03-07T14:27:10.000Z,/api/normal,0.66,0,2.7,NONE,2.559,34.81,4.058,0,0.704348,81,0,0,0,0,prometheus_replay,30,false,0.549288,false
2026-03-07T14:27:10.000Z,2026-03-07T14:26:40.000Z,2026-03-07T14:27:10.000Z,/api/slow,211.8,0.107143,0.933333,TIMEOUT_ERROR,931.59,7011.2,1782.962,3,0.243478,28,0.107143,0,0,0,prometheus_replay,30,false,0.538866,false
2026-03-07T14:27:10.000Z,2026-03-07T14:26:40.000Z,2026-03-07T14:27:10.000Z,/api/validate,8.11,1,0.033333,VALIDATION_ERROR,8.11,8.11,0,1,0.008696,1,0,0,1,0,prometheus_replay,30,false,0.549588,false
2026-03-07T14:27:11.000Z,2026-03-07T14:26:41.000Z,2026-03-07T14:27:11.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.037037,4,0,0,0,0,prometheus_replay,30,false,0.426804,false
2026-03-07T14:27:11.000Z,2026-03-07T14:26:41.000Z,2026-03-07T14:27:11.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.009259,1,0,1,0,0,prometheus_replay,30,false,0.503954,false
2026-03-07T14:27:11.000Z,2026-03-07T14:26:41.000Z,2026-03-07T14:27:11.000Z,/api/normal,0.6,0,2.433333,NONE,2.067,13.5,1.956,0,0.675926,73,0,0,0,0,prometheus_replay,30,false,0.48117,false
2026-03-07T14:27:11.000Z,2026-03-07T14:26:41.000Z,2026-03-07T14:27:11.000Z,/api/slow,507.63,0.103448,0.966667,TIMEOUT_ERROR,925.903,7011.2,1750.822,3,0.268519,29,0.103448,0,0,0,prometheus_replay,30,false,0.562303,false
2026-03-07T14:27:11.000Z,2026-03-07T14:26:41.000Z,2026-03-07T14:27:11.000Z,/api/validate,8.11,1,0.033333,VALIDATION_ERROR,8.11,8.11,0,1,0.009259,1,0,0,1,0,prometheus_replay,30,false,0.547753,false
2026-03-07T14:27:12.000Z,2026-03-07T14:26:42.000Z,2026-03-07T14:27:12.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.034188,4,0,0,0,0,prometheus_replay,30,false,0.428994,false
2026-03-07T14:27:12.000Z,2026-03-07T14:26:42.000Z,2026-03-07T14:27:12.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.008547,1,0,1,0,0,prometheus_replay,30,false,0.50559,false
2026-03-07T14:27:12.000Z,2026-03-07T14:26:42.000Z,2026-03-07T14:27:12.000Z,/api/normal,0.71,0,2.666667,NONE,1.892,13.5,1.931,0,0.683761,80,0,0,0,0,prometheus_replay,30,false,0.487578,false
2026-03-07T14:27:12.000Z,2026-03-07T14:26:42.000Z,2026-03-07T14:27:12.000Z,/api/slow,99.42,0.096774,1.033333,TIMEOUT_ERROR,863.272,7011.2,1708.745,3,0.264957,31,0.096774,0,0,0,prometheus_replay,30,false,0.574645,false
2026-03-07T14:27:12.000Z,2026-03-07T14:26:42.000Z,2026-03-07T14:27:12.000Z,/api/validate,8.11,1,0.033333,VALIDATION_ERROR,8.11,8.11,0,1,0.008547,1,0,0,1,0,prometheus_replay,30,false,0.549588,false
2026-03-07T14:27:13.000Z,2026-03-07T14:26:43.000Z,2026-03-07T14:27:13.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.039604,4,0,0,0,0,prometheus_replay,30,false,0.426804,false
2026-03-07T14:27:13.000Z,2026-03-07T14:26:43.000Z,2026-03-07T14:27:13.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.009901,1,0,1,0,0,prometheus_replay,30,false,0.503386,false
2026-03-07T14:27:13.000Z,2026-03-07T14:26:43.000Z,2026-03-07T14:27:13.000Z,/api/normal,0.71,0,2.266667,NONE,1.957,13.5,2.07,0,0.673267,68,0,0,0,0,prometheus_replay,30,false,0.473899,false
2026-03-07T14:27:13.000Z,2026-03-07T14:26:43.000Z,2026-03-07T14:27:13.000Z,/api/slow,99.42,0.107143,0.933333,TIMEOUT_ERROR,921.5,7011.2,1787.548,3,0.277228,28,0.107143,0,0,0,prometheus_replay,30,false,0.553358,false
2026-03-07T14:27:13.000Z,2026-03-07T14:26:43.000Z,2026-03-07T14:27:13.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:14.000Z,2026-03-07T14:26:44.000Z,2026-03-07T14:27:14.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.041667,4,0,0,0,0,prometheus_replay,30,false,0.426195,false
2026-03-07T14:27:14.000Z,2026-03-07T14:26:44.000Z,2026-03-07T14:27:14.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.010417,1,0,1,0,0,prometheus_replay,30,false,0.503954,false
2026-03-07T14:27:14.000Z,2026-03-07T14:26:44.000Z,2026-03-07T14:27:14.000Z,/api/normal,0.71,0,2.166667,NONE,1.914,13.5,2.071,0,0.677083,65,0,0,0,0,prometheus_replay,30,false,0.469058,false
2026-03-07T14:27:14.000Z,2026-03-07T14:26:44.000Z,2026-03-07T14:27:14.000Z,/api/slow,99.42,0.115385,0.866667,TIMEOUT_ERROR,961.08,7011.2,1848.918,3,0.270833,26,0.115385,0,0,0,prometheus_replay,30,false,0.547953,false
2026-03-07T14:27:14.000Z,2026-03-07T14:26:44.000Z,2026-03-07T14:27:14.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:15.000Z,2026-03-07T14:26:45.000Z,2026-03-07T14:27:15.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.042105,4,0,0,0,0,prometheus_replay,30,false,0.426195,false
2026-03-07T14:27:15.000Z,2026-03-07T14:26:45.000Z,2026-03-07T14:27:15.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.010526,1,0,1,0,0,prometheus_replay,30,false,0.503954,false
2026-03-07T14:27:15.000Z,2026-03-07T14:26:45.000Z,2026-03-07T14:27:15.000Z,/api/normal,0.71,0,2.133333,NONE,1.905,13.5,2.085,0,0.673684,64,0,0,0,0,prometheus_replay,30,false,0.468246,false
2026-03-07T14:27:15.000Z,2026-03-07T14:26:45.000Z,2026-03-07T14:27:15.000Z,/api/slow,99.42,0.115385,0.866667,TIMEOUT_ERROR,961.08,7011.2,1848.918,3,0.273684,26,0.115385,0,0,0,prometheus_replay,30,false,0.547644,false
2026-03-07T14:27:15.000Z,2026-03-07T14:26:45.000Z,2026-03-07T14:27:15.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:16.000Z,2026-03-07T14:26:46.000Z,2026-03-07T14:27:16.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.042105,4,0,0,0,0,prometheus_replay,30,false,0.426195,false
2026-03-07T14:27:16.000Z,2026-03-07T14:26:46.000Z,2026-03-07T14:27:16.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.010526,1,0,1,0,0,prometheus_replay,30,false,0.503954,false
2026-03-07T14:27:16.000Z,2026-03-07T14:26:46.000Z,2026-03-07T14:27:16.000Z,/api/normal,0.71,0,2.133333,NONE,1.905,13.5,2.085,0,0.673684,64,0,0,0,0,prometheus_replay,30,false,0.468246,false
2026-03-07T14:27:16.000Z,2026-03-07T14:26:46.000Z,2026-03-07T14:27:16.000Z,/api/slow,99.42,0.115385,0.866667,TIMEOUT_ERROR,961.08,7011.2,1848.918,3,0.273684,26,0.115385,0,0,0,prometheus_replay,30,false,0.547644,false
2026-03-07T14:27:16.000Z,2026-03-07T14:26:46.000Z,2026-03-07T14:27:16.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:17.000Z,2026-03-07T14:26:47.000Z,2026-03-07T14:27:17.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.041667,4,0,0,0,0,prometheus_replay,30,false,0.426195,false
2026-03-07T14:27:17.000Z,2026-03-07T14:26:47.000Z,2026-03-07T14:27:17.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.010417,1,0,1,0,0,prometheus_replay,30,false,0.503954,false
2026-03-07T14:27:17.000Z,2026-03-07T14:26:47.000Z,2026-03-07T14:27:17.000Z,/api/normal,0.71,0,2.133333,NONE,1.905,13.5,2.085,0,0.666667,64,0,0,0,0,prometheus_replay,30,false,0.469303,false
2026-03-07T14:27:17.000Z,2026-03-07T14:26:47.000Z,2026-03-07T14:27:17.000Z,/api/slow,5015.41,0.148148,0.9,TIMEOUT_ERROR,1111.24,7011.2,1969.299,4,0.28125,27,0.148148,0,0,0,prometheus_replay,30,false,0.586651,false
2026-03-07T14:27:17.000Z,2026-03-07T14:26:47.000Z,2026-03-07T14:27:17.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:18.000Z,2026-03-07T14:26:48.000Z,2026-03-07T14:27:18.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.041667,4,0,0,0,0,prometheus_replay,30,false,0.426195,false
2026-03-07T14:27:18.000Z,2026-03-07T14:26:48.000Z,2026-03-07T14:27:18.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.010417,1,0,1,0,0,prometheus_replay,30,false,0.503954,false
2026-03-07T14:27:18.000Z,2026-03-07T14:26:48.000Z,2026-03-07T14:27:18.000Z,/api/normal,0.71,0,2.133333,NONE,1.905,13.5,2.085,0,0.666667,64,0,0,0,0,prometheus_replay,30,false,0.469303,false
2026-03-07T14:27:18.000Z,2026-03-07T14:26:48.000Z,2026-03-07T14:27:18.000Z,/api/slow,5015.41,0.148148,0.9,TIMEOUT_ERROR,1111.24,7011.2,1969.299,4,0.28125,27,0.148148,0,0,0,prometheus_replay,30,false,0.586651,false
2026-03-07T14:27:18.000Z,2026-03-07T14:26:48.000Z,2026-03-07T14:27:18.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:19.000Z,2026-03-07T14:26:49.000Z,2026-03-07T14:27:19.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.041667,4,0,0,0,0,prometheus_replay,30,false,0.426195,false
2026-03-07T14:27:19.000Z,2026-03-07T14:26:49.000Z,2026-03-07T14:27:19.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.010417,1,0,1,0,0,prometheus_replay,30,false,0.503954,false
2026-03-07T14:27:19.000Z,2026-03-07T14:26:49.000Z,2026-03-07T14:27:19.000Z,/api/normal,0.71,0,2.133333,NONE,1.905,13.5,2.085,0,0.666667,64,0,0,0,0,prometheus_replay,30,false,0.469303,false
2026-03-07T14:27:19.000Z,2026-03-07T14:26:49.000Z,2026-03-07T14:27:19.000Z,/api/slow,5015.41,0.148148,0.9,TIMEOUT_ERROR,1111.24,7011.2,1969.299,4,0.28125,27,0.148148,0,0,0,prometheus_replay,30,false,0.586651,false
2026-03-07T14:27:19.000Z,2026-03-07T14:26:49.000Z,2026-03-07T14:27:19.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:20.000Z,2026-03-07T14:26:50.000Z,2026-03-07T14:27:20.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.048193,4,0,0,0,0,prometheus_replay,30,false,0.430761,false
2026-03-07T14:27:20.000Z,2026-03-07T14:26:50.000Z,2026-03-07T14:27:20.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.012048,1,0,1,0,0,prometheus_replay,30,false,0.497221,false
2026-03-07T14:27:20.000Z,2026-03-07T14:26:50.000Z,2026-03-07T14:27:20.000Z,/api/normal,0.71,0,1.766667,NONE,1.917,13.5,2.224,0,0.638554,53,0,0,0,0,prometheus_replay,30,false,0.47437,false
2026-03-07T14:27:20.000Z,2026-03-07T14:26:50.000Z,2026-03-07T14:27:20.000Z,/api/slow,5015.41,0.12,0.833333,TIMEOUT_ERROR,988.65,7011.2,1880.153,3,0.301205,25,0.12,0,0,0,prometheus_replay,30,false,0.587573,false
2026-03-07T14:27:20.000Z,2026-03-07T14:26:50.000Z,2026-03-07T14:27:20.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:21.000Z,2026-03-07T14:26:51.000Z,2026-03-07T14:27:21.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.051948,4,0,0,0,0,prometheus_replay,30,false,0.430891,false
2026-03-07T14:27:21.000Z,2026-03-07T14:26:51.000Z,2026-03-07T14:27:21.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.012987,1,0,1,0,0,prometheus_replay,30,false,0.496381,false
2026-03-07T14:27:21.000Z,2026-03-07T14:26:51.000Z,2026-03-07T14:27:21.000Z,/api/normal,0.71,0,1.633333,NONE,1.895,13.5,2.302,0,0.636364,49,0,0,0,0,prometheus_replay,30,false,0.472783,false
2026-03-07T14:27:21.000Z,2026-03-07T14:26:51.000Z,2026-03-07T14:27:21.000Z,/api/slow,5015.41,0.130435,0.766667,TIMEOUT_ERROR,1044.82,7011.2,1949.321,3,0.298701,23,0.130435,0,0,0,prometheus_replay,30,false,0.579797,false
2026-03-07T14:27:21.000Z,2026-03-07T14:26:51.000Z,2026-03-07T14:27:21.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:22.000Z,2026-03-07T14:26:52.000Z,2026-03-07T14:27:22.000Z,/api/db,3.35,0,0.133333,NONE,7.628,18.19,6.205,0,0.057143,4,0,0,0,0,prometheus_replay,30,false,0.434973,false
2026-03-07T14:27:22.000Z,2026-03-07T14:26:52.000Z,2026-03-07T14:27:22.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.014286,1,0,1,0,0,prometheus_replay,30,false,0.496101,false
2026-03-07T14:27:22.000Z,2026-03-07T14:26:52.000Z,2026-03-07T14:27:22.000Z,/api/normal,0.71,0,1.5,NONE,1.907,13.5,2.397,0,0.642857,45,0,0,0,0,prometheus_replay,30,false,0.469831,false
2026-03-07T14:27:22.000Z,2026-03-07T14:26:52.000Z,2026-03-07T14:27:22.000Z,/api/slow,5015.41,0.15,0.666667,TIMEOUT_ERROR,1154.208,7011.2,2068.229,3,0.285714,20,0.15,0,0,0,prometheus_replay,30,false,0.572904,false
2026-03-07T14:27:22.000Z,2026-03-07T14:26:52.000Z,2026-03-07T14:27:22.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:23.000Z,2026-03-07T14:26:53.000Z,2026-03-07T14:27:23.000Z,/api/db,3.35,0,0.1,NONE,8.18,18.19,7.08,0,0.046875,3,0,0,0,0,prometheus_replay,30,false,0.432861,false
2026-03-07T14:27:23.000Z,2026-03-07T14:26:53.000Z,2026-03-07T14:27:23.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.015625,1,0,1,0,0,prometheus_replay,30,false,0.494698,false
2026-03-07T14:27:23.000Z,2026-03-07T14:26:53.000Z,2026-03-07T14:27:23.000Z,/api/normal,0.71,0,1.4,NONE,1.709,13.5,2.116,0,0.65625,42,0,0,0,0,prometheus_replay,30,false,0.463221,false
2026-03-07T14:27:23.000Z,2026-03-07T14:26:53.000Z,2026-03-07T14:27:23.000Z,/api/slow,5015.41,0.166667,0.6,TIMEOUT_ERROR,1254.826,7011.2,2156.553,3,0.28125,18,0.166667,0,0,0,prometheus_replay,30,false,0.561928,false
2026-03-07T14:27:23.000Z,2026-03-07T14:26:53.000Z,2026-03-07T14:27:23.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:24.000Z,2026-03-07T14:26:54.000Z,2026-03-07T14:27:24.000Z,/api/db,3.35,0,0.1,NONE,8.18,18.19,7.08,0,0.046875,3,0,0,0,0,prometheus_replay,30,false,0.432861,false
2026-03-07T14:27:24.000Z,2026-03-07T14:26:54.000Z,2026-03-07T14:27:24.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.015625,1,0,1,0,0,prometheus_replay,30,false,0.494698,false
2026-03-07T14:27:24.000Z,2026-03-07T14:26:54.000Z,2026-03-07T14:27:24.000Z,/api/normal,0.71,0,1.4,NONE,1.709,13.5,2.116,0,0.65625,42,0,0,0,0,prometheus_replay,30,false,0.463221,false
2026-03-07T14:27:24.000Z,2026-03-07T14:26:54.000Z,2026-03-07T14:27:24.000Z,/api/slow,5015.41,0.166667,0.6,TIMEOUT_ERROR,1254.826,7011.2,2156.553,3,0.28125,18,0.166667,0,0,0,prometheus_replay,30,false,0.561928,false
2026-03-07T14:27:24.000Z,2026-03-07T14:26:54.000Z,2026-03-07T14:27:24.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:25.000Z,2026-03-07T14:26:55.000Z,2026-03-07T14:27:25.000Z,/api/db,3.35,0,0.1,NONE,8.18,18.19,7.08,0,0.046875,3,0,0,0,0,prometheus_replay,30,false,0.432861,false
2026-03-07T14:27:25.000Z,2026-03-07T14:26:55.000Z,2026-03-07T14:27:25.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.015625,1,0,1,0,0,prometheus_replay,30,false,0.494698,false
2026-03-07T14:27:25.000Z,2026-03-07T14:26:55.000Z,2026-03-07T14:27:25.000Z,/api/normal,0.71,0,1.4,NONE,1.709,13.5,2.116,0,0.65625,42,0,0,0,0,prometheus_replay,30,false,0.463221,false
2026-03-07T14:27:25.000Z,2026-03-07T14:26:55.000Z,2026-03-07T14:27:25.000Z,/api/slow,5015.41,0.166667,0.6,TIMEOUT_ERROR,1254.826,7011.2,2156.553,3,0.28125,18,0.166667,0,0,0,prometheus_replay,30,false,0.561928,false
2026-03-07T14:27:25.000Z,2026-03-07T14:26:55.000Z,2026-03-07T14:27:25.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:26.000Z,2026-03-07T14:26:56.000Z,2026-03-07T14:27:26.000Z,/api/db,3.35,0,0.1,NONE,8.18,18.19,7.08,0,0.046875,3,0,0,0,0,prometheus_replay,30,false,0.432861,false
2026-03-07T14:27:26.000Z,2026-03-07T14:26:56.000Z,2026-03-07T14:27:26.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.015625,1,0,1,0,0,prometheus_replay,30,false,0.494698,false
2026-03-07T14:27:26.000Z,2026-03-07T14:26:56.000Z,2026-03-07T14:27:26.000Z,/api/normal,0.71,0,1.4,NONE,1.709,13.5,2.116,0,0.65625,42,0,0,0,0,prometheus_replay,30,false,0.463221,false
2026-03-07T14:27:26.000Z,2026-03-07T14:26:56.000Z,2026-03-07T14:27:26.000Z,/api/slow,5015.41,0.166667,0.6,TIMEOUT_ERROR,1254.826,7011.2,2156.553,3,0.28125,18,0.166667,0,0,0,prometheus_replay,30,false,0.561928,false
2026-03-07T14:27:26.000Z,2026-03-07T14:26:56.000Z,2026-03-07T14:27:26.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:27.000Z,2026-03-07T14:26:57.000Z,2026-03-07T14:27:27.000Z,/api/db,3.35,0,0.1,NONE,8.18,18.19,7.08,0,0.046875,3,0,0,0,0,prometheus_replay,30,false,0.432861,false
2026-03-07T14:27:27.000Z,2026-03-07T14:26:57.000Z,2026-03-07T14:27:27.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.015625,1,0,1,0,0,prometheus_replay,30,false,0.494698,false
2026-03-07T14:27:27.000Z,2026-03-07T14:26:57.000Z,2026-03-07T14:27:27.000Z,/api/normal,0.71,0,1.4,NONE,1.709,13.5,2.116,0,0.65625,42,0,0,0,0,prometheus_replay,30,false,0.463221,false
2026-03-07T14:27:27.000Z,2026-03-07T14:26:57.000Z,2026-03-07T14:27:27.000Z,/api/slow,5015.41,0.166667,0.6,TIMEOUT_ERROR,1254.826,7011.2,2156.553,3,0.28125,18,0.166667,0,0,0,prometheus_replay,30,false,0.561928,false
2026-03-07T14:27:27.000Z,2026-03-07T14:26:57.000Z,2026-03-07T14:27:27.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:28.000Z,2026-03-07T14:26:58.000Z,2026-03-07T14:27:28.000Z,/api/db,3.35,0,0.1,NONE,8.18,18.19,7.08,0,0.046875,3,0,0,0,0,prometheus_replay,30,false,0.432861,false
2026-03-07T14:27:28.000Z,2026-03-07T14:26:58.000Z,2026-03-07T14:27:28.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.015625,1,0,1,0,0,prometheus_replay,30,false,0.494698,false
2026-03-07T14:27:28.000Z,2026-03-07T14:26:58.000Z,2026-03-07T14:27:28.000Z,/api/normal,0.71,0,1.4,NONE,1.709,13.5,2.116,0,0.65625,42,0,0,0,0,prometheus_replay,30,false,0.463221,false
2026-03-07T14:27:28.000Z,2026-03-07T14:26:58.000Z,2026-03-07T14:27:28.000Z,/api/slow,5015.41,0.166667,0.6,TIMEOUT_ERROR,1254.826,7011.2,2156.553,3,0.28125,18,0.166667,0,0,0,prometheus_replay,30,false,0.561928,false
2026-03-07T14:27:28.000Z,2026-03-07T14:26:58.000Z,2026-03-07T14:27:28.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:29.000Z,2026-03-07T14:26:59.000Z,2026-03-07T14:27:29.000Z,/api/db,3.35,0,0.1,NONE,8.18,18.19,7.08,0,0.046875,3,0,0,0,0,prometheus_replay,30,false,0.432861,false
2026-03-07T14:27:29.000Z,2026-03-07T14:26:59.000Z,2026-03-07T14:27:29.000Z,/api/error,1.82,1,0.033333,SYSTEM_ERROR,1.82,1.82,0,1,0.015625,1,0,1,0,0,prometheus_replay,30,false,0.494698,false
2026-03-07T14:27:29.000Z,2026-03-07T14:26:59.000Z,2026-03-07T14:27:29.000Z,/api/normal,0.71,0,1.4,NONE,1.709,13.5,2.116,0,0.65625,42,0,0,0,0,prometheus_replay,30,false,0.463221,false
2026-03-07T14:27:29.000Z,2026-03-07T14:26:59.000Z,2026-03-07T14:27:29.000Z,/api/slow,5015.41,0.166667,0.6,TIMEOUT_ERROR,1254.826,7011.2,2156.553,3,0.28125,18,0.166667,0,0,0,prometheus_replay,30,false,0.561928,false
2026-03-07T14:27:29.000Z,2026-03-07T14:26:59.000Z,2026-03-07T14:27:29.000Z,/api/validate,0,0,0,NONE,0,0,0,0,0,0,0,0,0,0,prometheus_replay,30,false,0.379562,false
2026-03-07T14:27:30.000Z,2026-03-07T14:27:00.000Z,2026-03-07T14:27:30.000Z,/api/db,3.35,0,0.1,NONE,8.18,18.19,7.08,0,0.04918,3,0,0,0,0,prometheus_replay,30,false,0.435805,false
